Stop_ID,SATURN_Node
700000007211,35085
700000007212,42156
700000007213,32865
700000007214,43176
700000007215,43176
700000007216,33159
700000007217,33159
700000007218,33159
700000007219,33703
700000007220,36825
700000007221,36825
700000007222,36825
700000007223,36933
700000007224,36933
700000007225,36933
700000007226,36933
700000007227,34098
700000007228,34098
700000007229,34098
700000007230,36813
700000007231,37334
700000007232,35646
700000007233,35185
700000007234,34718
700000007235,37389
700000007236,35194
700000007237,35194
700000007238,37389
700000007239,34718
700000007240,35185
700000007241,35646
700000007242,35646
700000007243,36813
700000007244,30958
700000007245,31032
700000007246,35183
700000007247,36819
700000007248,35199
700000007249,36802
700000007250,36802
700000007251,36802
700000007252,36802
700000007253,36802
700000007254,35199
700000007255,32880
700000007256,33617
700000007257,33657
700000007258,36360
700000007259,33657
700000007260,33617
700000007261,32880
700000007262,36903
700000007263,35199
700000007264,36819
700000007265,36427
700000007266,31032
700000007267,30958
700000007268,36718
700000007269,35180
700000007270,34909
700000007271,34909
700000007272,35276
700000007273,35418
700000007274,35438
700000007275,35042
700000007276,35044
700000007277,35438
700000007278,35725
700000007279,35418
700000007280,35276
700000007281,36986
700000007282,34909
700000007283,34909
700000007284,35180
700000007285,36718
700000007286,37124
700000007287,60675
700000007288,60675
700000007289,60209
700000007290,60645
700000007291,60373
700000007292,60373
700000007293,60449
700000007294,60634
700000007295,60634
700000007296,60634
700000007297,60634
700000007298,35587
700000007299,35587
700000007300,35587
700000007301,36361
700000007302,36361
700000007303,36798
700000007304,36798
700000007305,36361
700000007306,36361
700000007307,35587
700000007308,35587
700000007309,35587
700000007310,60634
700000007311,60634
700000007312,60634
700000007313,60634
700000007314,60449
700000007315,60373
700000007316,35587
700000007317,60538
700000007318,43664
700000007319,36334
700000007320,36603
700000007321,34447
700000007322,36344
700000007323,36185
700000007324,32900
700000007325,32756
700000007326,32829
700000007327,32829
700000007328,32756
700000007329,32900
700000007330,33377
700000007331,32763
700000007332,32763
700000007333,32764
700000007334,33798
700000007335,33798
700000007336,32274
700000007338,42448
700000007339,31045
700000007340,32166
700000007341,32166
700000007342,31045
700000007343,31045
700000007344,31068
700000007346,32274
700000007347,33798
700000007348,32764
700000007349,32763
700000007350,32763
700000007351,43163
700000007352,33918
700000007353,33514
700000007354,32759
700000007355,32759
700000007356,32941
700000007357,32941
700000007358,41789
700000007359,61547
700000007360,32917
700000007361,33003
700000007362,33582
700000007363,33582
700000007364,39487
700000007365,39487
700000007366,39487
700000007367,39487
700000007368,39487
700000007369,38296
700000007370,33777
700000007371,34081
700000007372,34081
700000007374,34081
700000007375,33777
700000007376,38296
700000007377,38296
700000007378,39487
700000007379,39487
700000007380,39487
700000007381,39487
700000007382,33582
700000007383,33582
700000007384,33003
700000007385,32917
700000007386,32244
700000007387,33582
700000007388,33580
700000007389,33580
700000007390,33777
700000007391,38296
700000007392,38296
700000007393,40602
700000007394,38295
700000007395,38066
700000007396,38066
700000007397,30866
700000007398,36977
700000007399,36977
700000007400,30866
700000007401,39487
700000007402,39487
700000007403,33777
700000007404,33580
700000007405,33580
700000007406,33580
700000007407,41853
700000007408,42824
700000007409,33500
700000007410,38067
700000007411,35252
700000007412,35250
700000007413,39978
700000007414,35249
700000007415,35530
700000007416,36681
700000007417,37105
700000007418,37236
700000007420,35167
700000007421,35167
700000007422,35403
700000007423,35403
700000007424,34322
700000007425,34322
700000007426,34322
700000007427,36678
700000007428,36678
700000007429,36678
700000007430,36678
700000007431,36678
700000007433,39852
700000007434,30843
700000007436,31053
700000007437,30897
700000007438,30897
700000007439,30897
700000007440,30973
700000007441,31910
700000007442,32283
700000007443,32283
700000007444,31910
700000007445,30973
700000007446,30897
700000007447,30897
700000007448,30897
700000007449,31130
700000007450,30843
700000007451,39852
700000007452,36678
700000007453,36678
700000007454,36678
700000007455,36678
700000007456,36678
700000007457,36678
700000007458,34322
700000007459,34322
700000007460,34322
700000007461,35403
700000007462,35403
700000007463,35167
700000007464,35167
700000007465,60555
700000007466,37105
700000007467,36681
700000007468,35530
700000007469,35249
700000007470,39978
700000007471,35250
700000007472,35252
700000007473,35297
700000007474,34772
700000007475,60344
700000007476,35430
700000007477,40526
700000007478,35043
700000007479,35043
700000007480,60344
700000007481,35430
700000007482,35430
700000007483,36557
700000007484,36733
700000007485,42154
700000007486,42154
700000007487,42154
700000007488,42154
700000007489,35750
700000007490,38067
700000007491,38911
700000007492,39489
700000007493,39489
700000007494,39489
700000007495,39489
700000007496,38912
700000007497,38912
700000007498,38912
700000007499,38912
700000007500,38912
700000007501,38912
700000007502,38912
700000007503,38912
700000007504,38912
700000007505,39489
700000007506,39489
700000007507,39489
700000007508,39489
700000007509,39489
700000007510,36735
700000007511,36735
700000007512,36735
700000007513,36735
700000007514,36735
700000007515,36999
700000007516,36999
700000007517,36735
700000007518,60344
700000007519,36735
700000007520,36735
700000007521,36735
700000007522,36735
700000007523,39489
700000007524,39489
700000007525,39489
700000007526,39489
700000007527,39489
700000007528,38911
700000007529,38911
700000007530,38910
700000007531,42154
700000007532,42154
700000007533,42154
700000007534,42154
700000007535,36733
700000007536,36557
700000007537,34915
700000007538,34915
700000007539,34915
700000007540,36734
700000007541,35299
700000007542,35299
700000007543,35299
700000007544,36571
700000007545,60344
700000007546,36571
700000007547,36571
700000007548,35299
700000007549,35299
700000007550,36734
700000007551,34915
700000007552,34915
700000007553,34915
700000007554,30937
700000007555,42154
700000007556,30937
700000007557,40970
700000007558,40970
700000007559,42690
700000007560,35823
700000007561,32913
700000007562,35167
700000007563,34322
700000007564,40577
700000007565,40577
700000007566,36485
700000007567,36573
700000007568,36573
700000007569,36573
700000007571,43686
700000007572,33061
700000007573,33061
700000007577,40611
700000007578,32283
700000007579,32283
700000007580,35297
700000007581,40617
700000007582,31918
700000007583,30937
700000007584,30937
700000007585,30970
700000007586,32262
700000007587,32167
700000007588,32273
700000007589,32273
700000007590,32167
700000007591,32262
700000007592,30970
700000007593,30937
700000007594,30937
700000007595,31918
700000007596,39973
700000007597,39969
700000007598,33006
700000007599,33006
700000007600,33006
700000007601,33006
700000007602,43741
700000007603,43741
700000007604,33776
700000007605,33776
700000007606,33776
700000007607,33776
700000007608,33776
700000007609,35297
700000007610,32762
700000007611,33864
700000007612,33927
700000007613,33927
700000007614,33927
700000007615,33058
700000007616,33058
700000007617,33058
700000007618,32913
700000007619,32913
700000007620,33285
700000007621,32790
700000007622,32790
700000007623,32939
700000007624,32635
700000007625,32730
700000007626,33005
700000007627,32724
700000007628,32724
700000007629,31996
700000007630,32276
700000007631,32168
700000007632,42991
700000007633,40456
700000007634,31144
700000007635,32258
700000007636,32305
700000007637,31186
700000007638,31862
700000007639,31881
700000007640,32284
700000007641,32344
700000007642,32286
700000007643,32285
700000007644,31071
700000007645,31925
700000007646,31925
700000007647,31934
700000007648,31514
700000007649,34695
700000007650,31883
700000007651,31823
700000007652,32243
700000007653,31899
700000007654,31899
700000007655,31072
700000007656,31072
700000007657,31072
700000007658,31898
700000007659,60196
700000007660,60196
700000007661,60235
700000007662,61659
700000007663,60238
700000007664,60130
700000007665,60214
700000007666,60122
700000007667,60201
700000007668,60244
700000007669,60217
700000007671,60217
700000007673,60201
700000007674,60122
700000007675,60214
700000007676,60130
700000007677,60238
700000007678,60099
700000007679,60083
700000007680,60196
700000007681,31898
700000007682,31072
700000007683,31072
700000007684,31072
700000007685,31899
700000007686,31899
700000007687,32243
700000007688,31823
700000007689,31823
700000007690,32508
700000007691,31926
700000007692,31925
700000007693,31925
700000007694,31071
700000007695,32285
700000007696,31227
700000007697,32344
700000007698,32284
700000007699,31881
700000007700,31862
700000007701,31186
700000007702,30722
700000007703,32258
700000007704,31144
700000007705,42991
700000007706,32168
700000007707,32276
700000007708,31996
700000007709,32724
700000007710,32724
700000007711,33005
700000007712,32730
700000007713,32635
700000007714,32939
700000007715,32939
700000007716,33285
700000007717,32913
700000007718,32913
700000007719,33058
700000007720,33058
700000007721,33058
700000007722,33927
700000007723,33927
700000007724,33864
700000007725,32762
700000007726,33377
700000007728,42838
700000007729,33774
700000007731,33509
700000007732,32692
700000007733,34254
700000007734,34254
700000007735,33048
700000007736,33048
700000007737,33048
700000007738,39118
700000007739,33934
700000007740,32805
700000007741,33061
700000007742,33061
700000007743,33587
700000007744,33772
700000007745,33771
700000007746,32991
700000007747,32911
700000007748,32914
700000007749,33346
700000007750,33770
700000007751,33769
700000007752,33685
700000007753,32869
700000007754,33567
700000007755,33917
700000007756,39118
700000007757,32671
700000007758,33568
700000007759,32793
700000007760,32793
700000007761,32793
700000007762,34084
700000007763,32671
700000007764,32671
700000007765,33917
700000007766,33917
700000007767,32869
700000007768,32869
700000007769,33685
700000007770,32912
700000007771,33770
700000007772,33346
700000007773,32914
700000007774,32911
700000007775,39118
700000007776,39118
700000007777,39118
700000007778,33772
700000007779,33587
700000007781,32805
700000007782,39118
700000007783,33935
700000007784,33048
700000007785,39118
700000007786,33048
700000007787,33048
700000007788,33048
700000007789,33048
700000007790,34254
700000007792,34254
700000007793,40621
700000007794,40621
700000007795,40621
700000007796,40621
700000007797,35378
700000007798,35378
700000007799,35378
700000007800,35378
700000007801,35378
700000007802,36999
700000007803,36999
700000007804,36999
700000007805,36999
700000007806,36999
700000007807,36999
700000007808,36999
700000007810,35378
700000007811,35378
700000007812,37241
700000007813,37241
700000007814,39965
700000007815,37258
700000007816,37258
700000007817,35300
700000007818,42134
700000007819,42134
700000007820,36524
700000007821,36524
700000007822,42134
700000007823,42134
700000007824,35300
700000007825,35666
700000007826,37258
700000007827,39965
700000007828,39965
700000007829,37241
700000007830,35378
700000007831,35378
700000007832,33917
700000007833,40611
700000007834,40611
700000007835,40611
700000007836,40611
700000007837,40611
700000007838,40611
700000007839,40611
700000007840,40611
700000007841,40611
700000007842,40611
700000007843,40611
700000007844,40977
700000007845,40977
700000007846,40977
700000007847,40977
700000007848,40248
700000007849,40248
700000007850,40248
700000007851,40975
700000007852,40975
700000007853,32692
700000007854,33509
700000007855,33006
700000007857,33774
700000007858,33167
700000007859,33797
700000007860,32793
700000007861,32793
700000007862,32793
700000007863,32793
700000007864,32793
700000007865,32793
700000007866,32793
700000007867,32793
700000007868,32793
700000007869,32793
700000007870,32793
700000007871,32793
700000007872,32793
700000007873,32793
700000007874,32793
700000007875,32793
700000007876,32793
700000007877,32793
700000007878,32793
700000007879,33290
700000007880,33290
700000007881,33290
700000007882,33290
700000007883,33290
700000007884,33889
700000007885,33889
700000007886,33889
700000007887,32793
700000007888,32793
700000007889,33021
700000007890,33502
700000007891,32793
700000007892,32793
700000007893,32886
700000007894,32886
700000007895,32886
700000007896,32793
700000007897,32793
700000007898,32793
700000007899,43383
700000007900,30972
700000007901,43365
700000007902,32141
700000007903,31908
700000007904,42493
700000007905,42493
700000007906,31908
700000007907,32141
700000007908,30896
700000007909,43365
700000007910,30972
700000007911,30972
700000007912,43383
700000007913,36713
700000007914,36713
700000007915,36978
700000007916,36978
700000007917,36713
700000007918,36713
700000007919,36978
700000007920,36978
700000007921,36978
700000007922,37125
700000007923,37125
700000007924,34323
700000007925,34323
700000007926,36981
700000007927,31187
700000007928,30851
700000007929,40947
700000007930,60301
700000007931,60301
700000007932,43188
700000007933,43188
700000007934,60735
700000007935,60735
700000007936,43188
700000007937,43188
700000007938,60301
700000007939,60301
700000007940,40947
700000007941,40947
700000007942,32932
700000007943,32946
700000007944,34066
700000007945,35419
700000007946,36739
700000007947,42217
700000007948,60734
700000007949,60734
700000007950,61547
700000007951,60718
700000007952,60672
700000007953,60671
700000007954,60671
700000007955,60671
700000007956,60671
700000007957,60671
700000007958,60718
700000007959,61547
700000007960,60735
700000007961,60734
700000007962,42217
700000007963,36739
700000007964,35419
700000007965,43187
700000007966,32946
700000007967,31900
700000007968,43846
700000007969,30901
700000007970,31901
700000007971,31901
700000007972,30901
700000007973,43846
700000007974,31900
700000007975,38898
700000007976,36103
700000007977,60666
700000007978,61540
700000007979,60669
700000007980,60669
700000007981,60669
700000007982,60669
700000007983,61540
700000007984,60447
700000007985,36103
700000007986,34365
700000007987,39965
700000007988,35378
700000007989,35378
700000007990,35378
700000007991,35378
700000007992,35378
700000007993,35378
700000007994,35378
700000007995,35378
700000007996,39965
700000007997,39965
700000007998,39965
700000007999,61245
700000008000,61245
700000008001,61245
700000008002,61245
700000008003,60511
700000008004,60511
700000008005,61245
700000008006,61245
700000008007,61245
700000008008,61245
700000008009,39965
700000008010,39965
700000008011,39965
700000008012,35378
700000008013,35378
700000008014,35378
700000008015,35378
700000008016,39965
700000008017,39965
700000008018,39965
700000008019,36444
700000008020,36444
700000008021,35190
700000008022,35128
700000008023,41621
700000008024,41621
700000008025,41621
700000008026,30800
700000008027,42965
700000008028,43840
700000008029,35128
700000008030,35190
700000008031,35190
700000008032,36445
700000008033,36398
700000008034,36398
700000008035,36801
700000008036,36801
700000008037,36800
700000008038,37387
700000008039,34865
700000008040,34865
700000008041,42159
700000008042,36800
700000008043,36801
700000008044,36801
700000008045,36398
700000008046,36398
700000008047,36445
700000008051,40817
700000008052,43395
700000008053,33674
700000008054,32709
700000008055,39955
700000008056,39955
700000008057,43610
700000008058,43610
700000008059,43610
700000008061,31378
700000008062,31378
700000008063,31378
700000008064,31378
700000008065,31378
700000008066,31378
700000008067,31370
700000008068,31890
700000008069,30554
700000008070,31875
700000008071,31891
700000008072,30811
700000008073,30811
700000008074,32146
700000008075,39993
700000008076,34807
700000008077,39993
700000008078,34807
700000008079,32146
700000008080,30811
700000008081,30811
700000008082,31891
700000008083,31875
700000008084,30554
700000008085,31221
700000008086,43363
700000008087,31370
700000008088,30667
700000008089,31858
700000008090,31885
700000008091,31793
700000008092,32347
700000008093,31037
700000008094,30892
700000008095,30892
700000008096,31035
700000008097,43360
700000008098,30792
700000008099,30792
700000008100,30792
700000008101,30890
700000008102,38124
700000008103,38124
700000008104,31033
700000008105,32051
700000008106,40297
700000008107,36519
700000008108,36519
700000008109,32051
700000008110,31033
700000008111,31033
700000008112,38124
700000008113,38124
700000008114,38124
700000008115,30890
700000008116,30792
700000008117,30792
700000008118,43360
700000008119,31035
700000008120,30892
700000008121,30892
700000008122,31037
700000008123,31037
700000008124,31037
700000008125,31885
700000008126,43371
700000008127,30667
700000008128,42978
700000008129,31893
700000008130,32306
700000008131,32306
700000008132,30993
700000008133,31136
700000008134,31034
700000008135,31549
700000008136,32008
700000008137,43009
700000008138,32365
700000008139,32008
700000008140,31549
700000008141,31034
700000008142,30944
700000008143,31136
700000008144,30993
700000008145,32306
700000008146,32306
700000008147,31893
700000008148,30840
700000008149,35992
700000008150,39223
700000008151,31793
700000008152,31793
700000008153,31754
700000008154,33734
700000008155,31755
700000008156,33974
700000008157,32885
700000008158,33108
700000008159,33973
700000008160,34249
700000008161,34249
700000008162,34249
700000008163,33292
700000008164,43072
700000008165,33180
700000008166,36333
700000008167,36333
700000008168,36333
700000008169,70010
700000008170,70010
700000008171,70010
700000008172,70010
700000008173,70010
700000008174,70010
700000008175,36333
700000008176,36333
700000008177,36333
700000008178,33352
700000008179,43072
700000008180,33292
700000008181,33620
700000008182,34249
700000008183,34249
700000008184,33973
700000008185,36434
700000008186,36434
700000008187,35624
700000008188,35208
700000008189,34720
700000008190,37409
700000008191,35208
700000008192,42110
700000008193,36434
700000008194,36434
700000008195,33108
700000008196,32885
700000008197,33974
700000008198,33734
700000008199,31605
700000008200,30547
700000008201,31676
700000008202,43839
700000008203,30653
700000008204,31432
700000008205,41039
700000008206,31608
700000008207,31608
700000008208,31604
700000008209,31604
700000008210,43376
700000008211,31483
700000008212,31571
700000008213,31571
700000008214,30670
700000008215,31358
700000008216,31358
700000008217,30670
700000008218,31651
700000008219,31571
700000008220,31571
700000008221,31483
700000008222,43376
700000008223,31604
700000008224,31604
700000008225,31608
700000008226,31608
700000008227,41039
700000008228,31432
700000008229,30653
700000008230,43839
700000008231,31676
700000008232,31605
700000008233,31753
700000008234,31755
700000008235,30790
700000008236,30790
700000008237,33640
700000008238,40338
700000008239,34115
700000008240,34115
700000008241,34115
700000008242,33018
700000008243,34114
700000008244,31133
700000008245,36783
700000008246,36785
700000008247,36783
700000008248,31133
700000008249,32138
700000008250,34998
700000008251,35206
700000008252,35206
700000008253,36539
700000008254,35206
700000008255,36539
700000008256,34114
700000008257,33977
700000008258,33018
700000008259,34115
700000008260,34115
700000008261,32868
700000008262,40338
700000008263,33640
700000008264,33645
700000008265,31576
700000008266,31738
700000008267,30609
700000008268,31679
700000008269,31678
700000008270,31430
700000008271,30691
700000008272,30690
700000008273,30655
700000008274,30611
700000008275,30611
700000008276,30605
700000008277,42924
700000008278,31606
700000008279,35157
700000008280,35088
700000008281,36828
700000008282,36828
700000008283,31234
700000008284,31234
700000008285,36828
700000008286,36828
700000008287,35088
700000008288,35157
700000008289,31696
700000008290,31680
700000008291,31680
700000008292,31730
700000008293,30605
700000008294,30611
700000008295,30655
700000008296,30655
700000008297,30690
700000008298,30691
700000008299,30580
700000008300,31678
700000008301,31679
700000008304,31035
700000008305,31035
700000008306,31035
700000008307,31035
700000008308,43376
700000008309,43376
700000008310,43376
700000008311,31483
700000008312,31358
700000008313,31358
700000008314,31358
700000008315,31358
700000008316,31358
700000008317,31358
700000008318,31358
700000008319,31358
700000008320,31483
700000008321,43376
700000008322,43376
700000008323,43376
700000008324,31035
700000008325,31035
700000008326,31035
700000008327,31035
700000008328,31035
700000008329,31035
700000008330,40426
700000008331,40426
700000008332,33108
700000008333,33973
700000008334,36434
700000008335,43472
700000008336,35181
700000008337,38004
700000008338,38004
700000008339,36916
700000008340,36916
700000008341,36916
700000008342,36916
700000008343,38004
700000008344,38004
700000008345,35181
700000008346,43472
700000008347,37217
700000008348,36803
700000008349,36434
700000008350,36434
700000008351,37320
700000008352,34117
700000008353,34117
700000008354,37320
700000008355,36333
700000008356,36333
700000008357,36333
700000008358,36333
700000008359,34117
700000008360,34117
700000008361,32651
700000008362,32651
700000008363,32651
700000008364,32651
700000008365,70010
700000008366,70010
700000008367,36250
700000008368,36250
700000008369,36250
700000008370,36250
700000008371,35761
700000008372,35761
700000008373,36250
700000008374,36140
700000008375,36140
700000008376,33108
700000008377,34249
700000008378,33973
700000008379,33108
700000008380,33108
700000008381,40426
700000008382,40426
700000008383,33727
700000008384,33727
700000008385,37320
700000008386,31604
700000008387,31604
700000008388,37320
700000008389,34249
700000008390,33973
700000008391,34355
700000008392,36177
700000008393,36187
700000008394,36188
700000008395,36188
700000008396,34414
700000008397,34390
700000008398,36243
700000008399,36178
700000008400,43321
700000008403,43321
700000008404,36178
700000008405,36243
700000008406,34390
700000008407,34414
700000008408,36188
700000008409,36188
700000008410,36188
700000008411,36187
700000008412,43343
700000008413,43795
700000008414,36177
700000008415,41042
700000008416,41209
700000008417,37767
700000008418,38954
700000008419,38954
700000008420,42159
700000008421,36404
700000008422,37154
700000008425,37154
700000008426,36801
700000008427,39538
700000008428,39538
700000008429,36898
700000008430,34870
700000008432,39228
700000008433,38132
700000008434,37644
700000008435,34870
700000008436,36898
700000008437,37767
700000008438,41209
700000008439,41042
700000008440,43795
700000008441,36177
700000008442,36177
700000008443,35608
700000008444,36484
700000008445,36484
700000008446,35608
700000008447,36433
700000008448,36433
700000008449,36250
700000008450,36250
700000008451,36433
700000008452,36433
700000008453,41621
700000008454,30794
700000008455,35192
700000008456,40684
700000008457,35190
700000008458,39223
700000008459,39223
700000008460,38410
700000008461,38410
700000008462,37772
700000008463,37772
700000008464,40042
700000008465,40042
700000008466,40817
700000008467,40817
700000008468,33674
700000008469,32709
700000008470,39955
700000008471,39955
700000008472,43610
700000008473,43610
700000008474,31221
700000008475,31793
700000008476,31793
700000008477,31793
700000008478,30547
700000008479,37326
700000008480,36791
700000008481,36905
700000008482,38709
700000008483,32830
700000008484,31738
700000008485,34965
700000008486,38344
700000008487,39279
700000008488,39279
700000008489,38954
700000008490,39279
700000008491,39279
700000008492,36229
700000008493,36292
700000008494,36229
700000008495,43321
700000008496,39279
700000008497,39279
700000008498,39279
700000008499,39279
700000008500,38344
700000008501,43510
700000008503,34288
700000008504,36229
700000008505,36229
700000008506,35992
700000008507,36114
700000008508,36114
700000008510,34453
700000008511,36676
700000008512,30497
700000008513,30859
700000008514,36623
700000008515,43284
700000008517,36694
700000008518,35637
700000008519,40923
700000008520,35251
700000008521,35251
700000008522,36479
700000008523,36479
700000008524,35555
700000008525,35555
700000008526,35739
700000008527,35235
700000008528,42125
700000008529,36663
700000008530,35413
700000008531,35155
700000008532,33374
700000008533,32814
700000008534,33933
700000008535,32969
700000008536,35747
700000008538,34735
700000008539,36926
700000008540,36926
700000008541,34124
700000008543,32882
700000008544,32882
700000008545,34032
700000008546,36926
700000008547,34735
700000008551,32969
700000008552,33933
700000008553,32814
700000008554,33374
700000008555,33659
700000008556,36673
700000008557,36673
700000008558,41476
700000008559,30517
700000008560,30518
700000008561,30517
700000008562,30519
700000008563,31316
700000008564,39718
700000008565,39730
700000008566,37520
700000008567,37921
700000008568,32820
700000008569,34928
700000008570,35055
700000008571,33439
700000008572,40912
700000008573,37277
700000008574,37277
700000008575,40517
700000008576,33140
700000008577,33992
700000008578,33588
700000008579,33588
700000008580,43132
700000008581,33140
700000008582,40517
700000008583,37277
700000008584,37277
700000008585,40912
700000008586,35230
700000008587,35581
700000008588,35581
700000008589,35651
700000008590,35581
700000008591,35581
700000008592,35570
700000008593,35570
700000008594,35581
700000008595,35581
700000008596,35651
700000008597,35234
700000008598,35254
700000008599,35254
700000008600,36684
700000008601,40197
700000008602,40921
700000008603,36661
700000008604,36682
700000008605,34361
700000008606,34471
700000008607,34471
700000008608,40914
700000008609,40914
700000008610,40914
700000008611,40914
700000008612,40555
700000008613,40555
700000008614,40555
700000008615,39439
700000008616,39439
700000008617,39439
700000008618,34928
700000008619,39103
700000008620,39103
700000008621,39103
700000008622,39103
700000008623,39439
700000008624,39439
700000008625,40555
700000008626,40914
700000008627,40914
700000008628,34471
700000008629,34471
700000008630,34471
700000008631,34131
700000008632,30475
700000008633,30521
700000008634,30544
700000008635,32152
700000008636,42278
700000008637,38878
700000008638,38802
700000008639,38802
700000008640,38802
700000008641,38801
700000008642,38801
700000008643,39119
700000008644,42452
700000008645,37748
700000008646,39309
700000008647,38138
700000008648,39612
700000008649,39612
700000008650,37095
700000008651,37095
700000008652,37095
700000008653,37095
700000008654,36949
700000008655,34012
700000008656,30544
700000008657,30378
700000008658,40920
700000008659,40920
700000008660,38499
700000008661,40920
700000008662,40920
700000008663,35391
700000008664,35391
700000008665,36479
700000008666,36479
700000008667,35251
700000008668,42289
700000008669,36679
700000008670,35637
700000008671,36694
700000008672,34908
700000008673,43284
700000008674,43284
700000008675,34908
700000008676,34908
700000008677,36694
700000008678,35637
700000008679,36676
700000008680,42748
700000008681,41358
700000008682,40878
700000008683,32546
700000008684,34131
700000008685,33650
700000008686,33650
700000008687,33756
700000008688,33024
700000008689,35155
700000008690,35402
700000008691,35413
700000008692,36663
700000008693,34766
700000008694,35235
700000008695,35391
700000008696,39941
700000008697,40200
700000008698,40200
700000008699,40200
700000008700,40557
700000008701,40557
700000008702,40199
700000008703,43284
700000008704,34906
700000008705,43450
700000008706,43450
700000008707,43450
700000008708,42615
700000008709,42615
700000008710,36479
700000008711,36479
700000008712,36479
700000008713,35251
700000008714,35235
700000008715,36682
700000008716,36621
700000008717,36682
700000008718,36682
700000008719,37271
700000008720,37271
700000008721,37271
700000008722,33932
700000008723,33932
700000008724,36657
700000008725,36660
700000008726,36661
700000008727,36661
700000008728,36660
700000008729,36657
700000008730,33932
700000008731,33932
700000008732,37271
700000008733,37271
700000008734,37271
700000008735,37271
700000008736,37271
700000008737,36939
700000008738,36939
700000008739,34887
700000008740,36940
700000008742,36661
700000008743,40921
700000008744,40197
700000008745,36621
700000008746,35544
700000008747,35544
700000008748,35544
700000008749,35268
700000008750,37227
700000008751,35257
700000008752,34905
700000008753,36957
700000008754,33462
700000008755,32768
700000008756,33364
700000008757,34745
700000008758,36795
700000008759,36795
700000008760,34874
700000008761,35574
700000008762,35574
700000008763,35574
700000008764,35574
700000008765,40419
700000008766,40419
700000008767,37534
700000008768,37921
700000008769,37540
700000008770,37520
700000008771,37520
700000008772,37520
700000008773,37520
700000008774,39730
700000008775,39730
700000008776,39730
700000008777,39730
700000008778,39730
700000008779,37520
700000008780,38856
700000008781,37936
700000008782,38537
700000008783,38537
700000008784,38537
700000008785,38537
700000008786,38537
700000008787,37936
700000008788,32529
700000008789,42092
700000008790,33040
700000008791,40045
700000008792,34209
700000008793,38475
700000008794,38483
700000008795,38485
700000008796,38485
700000008797,38843
700000008798,41818
700000008799,41818
700000008800,42092
700000008801,33756
700000008802,39087
700000008803,37654
700000008804,39133
700000008805,39134
700000008806,39379
700000008807,38845
700000008808,38845
700000008809,38845
700000008810,36942
700000008811,36942
700000008812,36609
700000008813,35188
700000008814,40544
700000008815,36935
700000008816,37752
700000008817,39440
700000008818,39442
700000008819,38666
700000008820,38849
700000008821,39432
700000008822,38014
700000008823,38847
700000008825,38290
700000008826,40190
700000008827,36464
700000008828,36615
700000008829,36929
700000008830,33365
700000008831,33368
700000008832,33194
700000008835,38022
700000008836,38022
700000008838,36682
700000008839,35544
700000008840,33832
700000008841,36041
700000008842,36041
700000008843,36205
700000008844,36205
700000008845,34484
700000008846,34484
700000008847,32181
700000008848,32181
700000008849,34484
700000008850,34484
700000008851,36205
700000008852,36205
700000008853,36041
700000008854,36041
700000008855,36957
700000008856,34905
700000008857,36685
700000008858,35034
700000008859,37227
700000008860,35268
700000008861,35544
700000008862,35544
700000008863,35544
700000008864,35544
700000008865,36682
700000008866,36767
700000008867,35230
700000008868,35230
700000008869,35230
700000008870,35581
700000008871,35581
700000008872,35651
700000008873,34983
700000008874,33086
700000008875,33086
700000008876,34983
700000008877,35651
700000008878,35651
700000008879,35581
700000008880,35581
700000008881,35230
700000008882,35230
700000008883,35230
700000008884,35230
700000008885,35581
700000008886,33140
700000008887,33746
700000008888,33749
700000008889,32695
700000008890,33589
700000008891,32995
700000008892,32995
700000008893,32995
700000008894,40912
700000008895,37277
700000008896,35051
700000008897,35050
700000008898,33086
700000008899,33854
700000008900,33854
700000008901,33364
700000008902,32663
700000008903,34025
700000008904,34025
700000008905,32663
700000008907,32995
700000008908,32995
700000008909,33589
700000008910,33086
700000008911,36683
700000008912,36683
700000008913,36684
700000008914,36684
700000008915,36684
700000008916,36685
700000008917,36684
700000008918,36684
700000008919,36684
700000008920,36684
700000008921,35254
700000008922,35254
700000008923,35254
700000008924,35234
700000008925,43026
700000008926,32087
700000008927,35247
700000008928,35532
700000008929,38802
700000008930,38801
700000008931,39612
700000008932,38043
700000008933,38043
700000008934,42192
700000008935,35335
700000008936,35335
700000008937,35335
700000008938,35335
700000008939,33929
700000008940,33929
700000008941,43679
700000008942,43679
700000008943,43679
700000008944,33930
700000008945,38475
700000008946,38475
700000008947,40209
700000008948,40209
700000008949,40209
700000008950,40209
700000008951,35246
700000008952,35246
700000008953,35246
700000008954,42150
700000008955,35246
700000008956,35246
700000008957,35246
700000008958,40209
700000008959,40209
700000008960,40209
700000008961,40209
700000008962,38475
700000008963,38475
700000008964,43679
700000008965,43679
700000008966,43679
700000008967,33929
700000008968,33929
700000008969,35335
700000008970,35335
700000008971,35335
700000008972,35335
700000008973,42192
700000008974,42192
700000008975,42192
700000008976,37095
700000008977,35184
700000008978,35184
700000008979,35239
700000008980,36950
700000008981,40519
700000008982,36468
700000008983,33145
700000008984,32992
700000008985,33740
700000008986,40554
700000008987,40563
700000008988,40563
700000008989,39943
700000008990,39943
700000008991,40929
700000008992,40929
700000008993,40929
700000008994,40563
700000008995,40551
700000008996,40914
700000008997,40914
700000008998,40555
700000008999,40555
700000009000,40555
700000009001,40555
